Proizvajalec;Model;Gorivo;Moè (km);Menjalnik;Pogon;ABS;Navigacija;Klima;Parkirni senzor
BMW;BMW 320d EfficientDynamics Edition Touring Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring ;Dizel;163;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Advantage;Dizel;163;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Advantage Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Advantage;Dizel;163;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Advantage Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Advantage Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Sport Line;Dizel;163;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Sport Line Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Sport Line;Dizel;163;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Sport Line Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Sport Line Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Sport Line Shadow;Dizel;163;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Sport Line Shadow Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Sport Line Shadow;Dizel;163;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Sport Line Shadow Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Sport Line Shadow Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Luxury Line;Dizel;163;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Luxury Line Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Luxury Line;Dizel;163;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Luxury Line Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Edition Luxury Line Purity;Dizel;163;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Edition Luxury Line Purity Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Edition Luxury Line Purity;Dizel;163;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Edition Luxury Line Purity Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Edition Luxury Line Purity Steptronic;Dizel;163;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring ;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring xDrive;Dizel;190;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring ;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Advantage;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Advantage Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Advantage xDrive;Dizel;190;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Advantage xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Advantage;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Advantage Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Advantage Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Advantage xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Advantage xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line xDrive;Dizel;190;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line Shadow;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line Shadow Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line Shadow xDrive;Dizel;190;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line Shadow xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line Shadow;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line Shadow Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line Shadow Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line Shadow xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Sport Line Shadow xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Luxury Line;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Luxury Line Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Luxury Line xDrive;Dizel;190;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Luxury Line xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Luxury Line;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Luxury Line Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Luxury Line xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Luxury Line Purity;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Luxury Line Purity Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Luxury Line Purity xDrive;Dizel;190;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Luxury Line Purity xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Luxury Line Purity;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Luxury Line Purity Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Luxury Line Purity Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Luxury Line Purity xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Luxury Line Purity xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring M Sport;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring M Sport Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring M Sport xDrive;Dizel;190;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring M Sport xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring M Sport;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring M Sport Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring M Sport xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition M Sport Shadow;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition M Sport Shadow Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition M Sport Shadow xDrive;Dizel;190;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition M Sport Shadow xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition M Sport Shadow;Dizel;190;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition M Sport Shadow Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition M Sport Shadow Steptronic;Dizel;190;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition M Sport Shadow xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition M Sport Shadow xDrive Steptronic;Dizel;190;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Advantage;Dizel;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Advantage Steptronic;Dizel;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Sport Line;Dizel;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Sport Line Steptronic;Dizel;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Luxury Line;Dizel;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Luxury Line Steptronic;Dizel;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring M Sport;Dizel;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring M Sport Steptronic;Dizel;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Advantage;Dizel;224;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Advantage Steptronic;Dizel;224;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Sport Line;Dizel;224;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Sport Line Steptronic;Dizel;224;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Sport Line Shadow;Dizel;224;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Sport Line Shadow Steptronic;Dizel;224;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Luxury Line;Dizel;224;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Luxury Line Steptronic;Dizel;224;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Edition Luxury Line Purity;Dizel;224;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Edition Luxury Line Purity Steptronic;Dizel;224;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring M Sport;Dizel;224;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring M Sport Steptronic;Dizel;224;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Edition M Sport Shadow;Dizel;224;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Edition M Sport Shadow Steptronic;Dizel;224;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Advantage Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Advantage xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Advantage Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Advantage xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Sport Line Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Sport Line xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Sport Line Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Sport Line xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Sport Line Shadow Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Sport Line Shadow xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Sport Line Shadow Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Sport Line Shadow xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Luxury Line Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Luxury Line xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Luxury Line Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Luxury Line xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Luxury Line Purity Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Luxury Line Purity xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Luxury Line Purity Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Luxury Line Purity xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring M Sport Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring M Sport xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring M Sport Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring M Sport xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition M Sport Shadow Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition M Sport Shadow xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition M Sport Shadow Steptronic;Dizel;258;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition M Sport Shadow xDrive Steptronic;Dizel;258;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Advantage xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Sport Line xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Sport Line xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Sport Line Shadow xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Sport Line Shadow xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Luxury Line xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Luxury Line xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Edition Luxury Line Purity xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Edition Luxury Line Purity xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring M Sport xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring M Sport xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Edition M Sport Shadow xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Edition M Sport Shadow xDrive Steptronic;Dizel;313;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo ;Bencin;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo xDrive;Bencin;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Advantage;Bencin;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Advantage Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Advantage Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Advantage Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Advantage xDrive;Bencin;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Advantage xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Advantage xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Advantage xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Sport Line;Bencin;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Sport Line Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Sport Line Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Sport Line Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Sport Line xDrive;Bencin;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Sport Line xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Sport Line xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Sport Line xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Luxury Line;Bencin;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Luxury Line Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Luxury Line Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Luxury Line Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Luxury Line xDrive;Bencin;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Luxury Line xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Luxury Line xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo Luxury Line xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sport;Bencin;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sport Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sport Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sport Steptronic;Bencin;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sport xDrive;Bencin;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sport xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sport xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320i Gran Turismo M Sport xDrive Steptronic;Bencin;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i Gran Turismo Advantage Steptronic;Bencin;252;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Gran Turismo Advantage Steptronic;Bencin;252;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Gran Turismo Advantage Steptronic;Bencin;252;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Gran Turismo Advantage xDrive Steptronic;Bencin;252;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i Gran Turismo Advantage xDrive Steptronic;Bencin;252;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i Gran Turismo Advantage xDrive Steptronic;Bencin;252;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i Gran Turismo Sport Line Steptronic;Bencin;252;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Gran Turismo Sport Line Steptronic;Bencin;252;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Gran Turismo Sport Line Steptronic;Bencin;252;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
